SalesOrderNumber,SalesOrderLineNumber,CustomerKey,ProductKey,OrderDate,DueDate,ShipDate,SalesTerritoryKey,OrderQuantity,UnitPrice,ProductStandardCost,SalesAmount,TaxAmount,FreightAmount
SO48460,1,17098,371,11/6/2021,11/16/2021,11/13/2021,10,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO48461,1,18167,389,11/6/2021,11/16/2021,11/13/2021,8,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO48462,1,20828,329,11/6/2021,11/16/2021,11/13/2021,8,1,782.99,486.7066,782.99,62.6392,19.5748
SO48463,1,17225,371,11/6/2021,11/16/2021,11/13/2021,10,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO48464,1,13734,375,11/6/2021,11/16/2021,11/13/2021,4,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO48465,1,26626,356,11/6/2021,11/16/2021,11/13/2021,4,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO48466,1,15404,333,11/6/2021,11/16/2021,11/13/2021,4,1,782.99,486.7066,782.99,62.6392,19.5748
SO48467,1,15409,333,11/6/2021,11/16/2021,11/13/2021,1,1,782.99,486.7066,782.99,62.6392,19.5748
SO48468,1,15433,337,11/6/2021,11/16/2021,11/13/2021,4,1,782.99,486.7066,782.99,62.6392,19.5748
SO48469,1,22961,377,11/6/2021,11/16/2021,11/13/2021,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO48470,1,23105,379,11/6/2021,11/16/2021,11/13/2021,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO48471,1,22909,375,11/6/2021,11/16/2021,11/13/2021,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO48472,1,22942,373,11/6/2021,11/16/2021,11/13/2021,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO48473,1,26641,352,11/6/2021,11/16/2021,11/13/2021,4,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO48474,1,26447,329,11/6/2021,11/16/2021,11/13/2021,9,1,782.99,486.7066,782.99,62.6392,19.5748
SO48475,1,17214,370,11/7/2021,11/17/2021,11/14/2021,10,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO48476,1,26512,385,11/7/2021,11/17/2021,11/14/2021,6,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO48477,1,26611,352,11/7/2021,11/17/2021,11/14/2021,4,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO48478,1,22929,371,11/7/2021,11/17/2021,11/14/2021,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO48479,1,22939,373,11/7/2021,11/17/2021,11/14/2021,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO48480,1,26642,352,11/7/2021,11/17/2021,11/14/2021,1,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO48481,1,20669,358,11/7/2021,11/17/2021,11/14/2021,6,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO48482,1,24912,387,11/7/2021,11/17/2021,11/14/2021,9,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO48483,1,24917,381,11/7/2021,11/17/2021,11/14/2021,9,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO48484,1,13525,352,11/7/2021,11/17/2021,11/14/2021,9,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO48485,1,26587,335,11/7/2021,11/17/2021,11/14/2021,9,1,782.99,486.7066,782.99,62.6392,19.5748
SO48486,1,20866,343,11/8/2021,11/18/2021,11/15/2021,10,1,782.99,486.7066,782.99,62.6392,19.5748
SO48487,1,20808,335,11/8/2021,11/18/2021,11/15/2021,8,1,782.99,486.7066,782.99,62.6392,19.5748
SO48488,1,12229,354,11/8/2021,11/18/2021,11/15/2021,8,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO48489,1,22954,369,11/8/2021,11/18/2021,11/15/2021,9,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO48490,1,24913,381,11/8/2021,11/18/2021,11/15/2021,9,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO48491,1,13126,358,11/8/2021,11/18/2021,11/15/2021,9,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO48492,1,26567,331,11/8/2021,11/18/2021,11/15/2021,9,1,782.99,486.7066,782.99,62.6392,19.5748
SO48493,1,12402,362,11/9/2021,11/19/2021,11/16/2021,10,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO48494,1,14272,385,11/9/2021,11/19/2021,11/16/2021,1,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO48495,1,26602,360,11/9/2021,11/19/2021,11/16/2021,4,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO48496,1,26603,362,11/9/2021,11/19/2021,11/16/2021,4,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO48497,1,26606,360,11/9/2021,11/19/2021,11/16/2021,1,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO48498,1,24920,387,11/9/2021,11/19/2021,11/16/2021,9,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO48499,1,13132,358,11/9/2021,11/19/2021,11/16/2021,9,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO48500,1,13135,358,11/9/2021,11/19/2021,11/16/2021,9,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO48501,1,19362,383,11/9/2021,11/19/2021,11/16/2021,10,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO48502,1,26566,335,11/9/2021,11/19/2021,11/16/2021,9,1,782.99,486.7066,782.99,62.6392,19.5748
SO48503,1,15003,370,11/10/2021,11/20/2021,11/17/2021,7,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO48504,1,20879,341,11/10/2021,11/20/2021,11/17/2021,10,1,782.99,486.7066,782.99,62.6392,19.5748
SO48505,1,15071,371,11/10/2021,11/20/2021,11/17/2021,7,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO48506,1,15072,379,11/10/2021,11/20/2021,11/17/2021,7,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO48507,1,14255,389,11/10/2021,11/20/2021,11/17/2021,1,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO48508,1,13736,377,11/10/2021,11/20/2021,11/17/2021,4,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO48509,1,28740,354,11/10/2021,11/20/2021,11/17/2021,7,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO48510,1,26631,354,11/10/2021,11/20/2021,11/17/2021,4,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO48511,1,26635,362,11/10/2021,11/20/2021,11/17/2021,4,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO48512,1,20656,352,11/10/2021,11/20/2021,11/17/2021,6,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO48513,1,15417,321,11/10/2021,11/20/2021,11/17/2021,4,1,782.99,486.7066,782.99,62.6392,19.5748
SO48514,1,15427,339,11/10/2021,11/20/2021,11/17/2021,4,1,782.99,486.7066,782.99,62.6392,19.5748
SO48515,1,22959,375,11/10/2021,11/20/2021,11/17/2021,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO48516,1,13139,354,11/10/2021,11/20/2021,11/17/2021,9,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO48517,1,16442,368,11/11/2021,11/21/2021,11/18/2021,8,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO48518,1,19337,381,11/11/2021,11/21/2021,11/18/2021,10,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO48519,1,18176,381,11/11/2021,11/21/2021,11/18/2021,8,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO48520,1,16411,377,11/11/2021,11/21/2021,11/18/2021,8,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO48521,1,16422,371,11/11/2021,11/21/2021,11/18/2021,8,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO48522,1,15064,370,11/11/2021,11/21/2021,11/18/2021,7,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO48523,1,17203,377,11/11/2021,11/21/2021,11/18/2021,10,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO48524,1,15082,377,11/11/2021,11/21/2021,11/18/2021,7,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO48525,1,14284,385,11/11/2021,11/21/2021,11/18/2021,1,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO48526,1,13724,375,11/11/2021,11/21/2021,11/18/2021,4,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO48527,1,26617,352,11/11/2021,11/21/2021,11/18/2021,4,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO48528,1,22908,379,11/11/2021,11/21/2021,11/18/2021,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO48529,1,26638,360,11/11/2021,11/21/2021,11/18/2021,1,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO48530,1,13104,352,11/11/2021,11/21/2021,11/18/2021,9,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO48531,1,13105,360,11/11/2021,11/21/2021,11/18/2021,9,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO48532,1,13112,362,11/11/2021,11/21/2021,11/18/2021,9,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO48533,1,26560,329,11/11/2021,11/21/2021,11/18/2021,9,1,782.99,486.7066,782.99,62.6392,19.5748
SO48534,1,16448,371,11/12/2021,11/22/2021,11/19/2021,8,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO48535,1,19295,339,11/12/2021,11/22/2021,11/19/2021,7,1,782.99,486.7066,782.99,62.6392,19.5748
SO48536,1,14256,387,11/12/2021,11/22/2021,11/19/2021,1,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO48537,1,12318,362,11/12/2021,11/22/2021,11/19/2021,10,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO48538,1,22905,379,11/12/2021,11/22/2021,11/19/2021,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO48539,1,22921,377,11/12/2021,11/22/2021,11/19/2021,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO48540,1,22931,377,11/12/2021,11/22/2021,11/19/2021,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO48541,1,22943,368,11/12/2021,11/22/2021,11/19/2021,9,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO48542,1,26676,360,11/12/2021,11/22/2021,11/19/2021,4,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO48543,1,24918,387,11/12/2021,11/22/2021,11/19/2021,9,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO48544,1,13119,354,11/12/2021,11/22/2021,11/19/2021,9,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO48545,1,12335,360,11/12/2021,11/22/2021,11/19/2021,10,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO48546,1,14960,377,11/13/2021,11/23/2021,11/20/2021,7,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO48547,1,19029,385,11/13/2021,11/23/2021,11/20/2021,8,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO48548,1,16414,370,11/13/2021,11/23/2021,11/20/2021,8,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO48549,1,14946,375,11/13/2021,11/23/2021,11/20/2021,7,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO48550,1,19315,327,11/13/2021,11/23/2021,11/20/2021,7,1,782.99,486.7066,782.99,62.6392,19.5748
SO48551,1,20833,331,11/13/2021,11/23/2021,11/20/2021,8,1,782.99,486.7066,782.99,62.6392,19.5748
SO48552,1,14242,381,11/13/2021,11/23/2021,11/20/2021,1,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO48553,1,13716,370,11/13/2021,11/23/2021,11/20/2021,4,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO48554,1,26622,362,11/13/2021,11/23/2021,11/20/2021,1,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO48555,1,15399,325,11/13/2021,11/23/2021,11/20/2021,4,1,782.99,486.7066,782.99,62.6392,19.5748
SO48556,1,22936,377,11/13/2021,11/23/2021,11/20/2021,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO48557,1,22958,370,11/13/2021,11/23/2021,11/20/2021,9,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO48558,1,26684,360,11/13/2021,11/23/2021,11/20/2021,4,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO48559,1,13122,354,11/13/2021,11/23/2021,11/20/2021,9,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO48560,1,26561,327,11/13/2021,11/23/2021,11/20/2021,9,1,782.99,486.7066,782.99,62.6392,19.5748
SO48561,1,26562,341,11/13/2021,11/23/2021,11/20/2021,9,1,782.99,486.7066,782.99,62.6392,19.5748
SO48562,1,17085,375,11/14/2021,11/24/2021,11/21/2021,10,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO48563,1,20831,341,11/14/2021,11/24/2021,11/21/2021,8,1,782.99,486.7066,782.99,62.6392,19.5748
SO48564,1,17218,375,11/14/2021,11/24/2021,11/21/2021,10,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO48565,1,26604,358,11/14/2021,11/24/2021,11/21/2021,4,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO48566,1,22906,375,11/14/2021,11/24/2021,11/21/2021,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO48567,1,14948,377,11/15/2021,11/25/2021,11/22/2021,7,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO48568,1,19296,327,11/15/2021,11/25/2021,11/22/2021,7,1,782.99,486.7066,782.99,62.6392,19.5748
SO48569,1,20726,325,11/15/2021,11/25/2021,11/22/2021,8,1,782.99,486.7066,782.99,62.6392,19.5748
SO48570,1,26504,389,11/15/2021,11/25/2021,11/22/2021,6,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO48571,1,13726,377,11/15/2021,11/25/2021,11/22/2021,4,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO48572,1,28756,362,11/15/2021,11/25/2021,11/22/2021,7,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO48573,1,15419,329,11/15/2021,11/25/2021,11/22/2021,1,1,782.99,486.7066,782.99,62.6392,19.5748
SO48574,1,15422,321,11/15/2021,11/25/2021,11/22/2021,1,1,782.99,486.7066,782.99,62.6392,19.5748
SO48575,1,13123,360,11/15/2021,11/25/2021,11/22/2021,9,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO48576,1,13133,362,11/15/2021,11/25/2021,11/22/2021,9,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO48577,1,26571,335,11/15/2021,11/25/2021,11/22/2021,9,1,782.99,486.7066,782.99,62.6392,19.5748
SO48578,1,17207,377,11/16/2021,11/26/2021,11/23/2021,10,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO48579,1,13741,379,11/16/2021,11/26/2021,11/23/2021,4,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO48580,1,12231,358,11/16/2021,11/26/2021,11/23/2021,8,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO48581,1,26632,352,11/16/2021,11/26/2021,11/23/2021,1,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO48582,1,15428,343,11/16/2021,11/26/2021,11/23/2021,4,1,782.99,486.7066,782.99,62.6392,19.5748
SO48583,1,23106,377,11/16/2021,11/26/2021,11/23/2021,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO48584,1,22935,379,11/16/2021,11/26/2021,11/23/2021,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO48585,1,24919,389,11/16/2021,11/26/2021,11/23/2021,9,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO48586,1,13113,354,11/16/2021,11/26/2021,11/23/2021,9,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO48587,1,26568,323,11/16/2021,11/26/2021,11/23/2021,9,1,782.99,486.7066,782.99,62.6392,19.5748
SO48588,1,26569,339,11/16/2021,11/26/2021,11/23/2021,9,1,782.99,486.7066,782.99,62.6392,19.5748
SO48589,1,17646,387,11/17/2021,11/27/2021,11/24/2021,7,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO48590,1,28757,352,11/17/2021,11/27/2021,11/24/2021,7,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO48591,1,28739,358,11/17/2021,11/27/2021,11/24/2021,7,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO48592,1,12266,354,11/17/2021,11/27/2021,11/24/2021,8,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO48593,1,12394,362,11/17/2021,11/27/2021,11/24/2021,10,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO48594,1,26614,362,11/17/2021,11/27/2021,11/24/2021,1,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO48595,1,23097,375,11/17/2021,11/27/2021,11/24/2021,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO48596,1,23101,373,11/17/2021,11/27/2021,11/24/2021,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO48597,1,26650,352,11/17/2021,11/27/2021,11/24/2021,4,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO48598,1,13106,352,11/17/2021,11/27/2021,11/24/2021,9,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO48599,1,15002,377,11/18/2021,11/28/2021,11/25/2021,7,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO48600,1,18185,385,11/18/2021,11/28/2021,11/25/2021,8,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO48601,1,28728,362,11/18/2021,11/28/2021,11/25/2021,7,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO48602,1,12237,352,11/18/2021,11/28/2021,11/25/2021,8,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO48603,1,28751,356,11/18/2021,11/28/2021,11/25/2021,7,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO48604,1,26609,354,11/18/2021,11/28/2021,11/25/2021,1,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO48605,1,26616,358,11/18/2021,11/28/2021,11/25/2021,1,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO48606,1,22988,368,11/18/2021,11/28/2021,11/25/2021,9,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO48607,1,22946,377,11/18/2021,11/28/2021,11/25/2021,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO48608,1,26644,358,11/18/2021,11/28/2021,11/25/2021,1,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO48609,1,26646,356,11/18/2021,11/28/2021,11/25/2021,4,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO48610,1,13134,358,11/18/2021,11/28/2021,11/25/2021,9,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO48611,1,13518,360,11/18/2021,11/28/2021,11/25/2021,9,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO48612,1,13520,352,11/18/2021,11/28/2021,11/25/2021,9,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO48613,1,14965,375,11/19/2021,11/29/2021,11/26/2021,7,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO48614,1,14976,375,11/19/2021,11/29/2021,11/26/2021,7,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO48615,1,19360,383,11/19/2021,11/29/2021,11/26/2021,10,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO48616,1,13721,373,11/19/2021,11/29/2021,11/26/2021,1,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO48617,1,13725,371,11/19/2021,11/29/2021,11/26/2021,4,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO48618,1,27259,333,11/19/2021,11/29/2021,11/26/2021,6,1,782.99,486.7066,782.99,62.6392,19.5748
SO48619,1,22934,369,11/19/2021,11/29/2021,11/26/2021,9,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO48620,1,20665,360,11/19/2021,11/29/2021,11/26/2021,6,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO48621,1,13129,360,11/19/2021,11/29/2021,11/26/2021,9,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO48622,1,13156,356,11/19/2021,11/29/2021,11/26/2021,9,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO48623,1,13108,356,11/19/2021,11/29/2021,11/26/2021,9,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO48624,1,13109,362,11/19/2021,11/29/2021,11/26/2021,9,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO48625,1,26547,337,11/19/2021,11/29/2021,11/26/2021,9,1,782.99,486.7066,782.99,62.6392,19.5748
SO48626,1,26570,335,11/19/2021,11/29/2021,11/26/2021,9,1,782.99,486.7066,782.99,62.6392,19.5748
SO48627,1,28758,362,11/20/2021,11/30/2021,11/27/2021,7,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO48628,1,12381,352,11/20/2021,11/30/2021,11/27/2021,10,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO48629,1,24916,389,11/20/2021,11/30/2021,11/27/2021,9,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO48630,1,26623,358,11/21/2021,12/1/2021,11/28/2021,1,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO48631,1,17185,375,11/21/2021,12/1/2021,11/28/2021,10,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO48632,1,17192,379,11/21/2021,12/1/2021,11/28/2021,10,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO48633,1,20875,339,11/21/2021,12/1/2021,11/28/2021,10,1,782.99,486.7066,782.99,62.6392,19.5748
SO48634,1,12230,362,11/21/2021,12/1/2021,11/28/2021,8,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO48635,1,28750,358,11/21/2021,12/1/2021,11/28/2021,7,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO48636,1,15429,325,11/21/2021,12/1/2021,11/28/2021,4,1,782.99,486.7066,782.99,62.6392,19.5748
SO48637,1,15474,337,11/21/2021,12/1/2021,11/28/2021,4,1,782.99,486.7066,782.99,62.6392,19.5748
SO48638,1,15475,335,11/21/2021,12/1/2021,11/28/2021,4,1,782.99,486.7066,782.99,62.6392,19.5748
SO48639,1,20670,358,11/21/2021,12/1/2021,11/28/2021,6,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO48640,1,26681,356,11/21/2021,12/1/2021,11/28/2021,4,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO48641,1,13524,354,11/21/2021,12/1/2021,11/28/2021,9,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO48642,1,15061,371,11/22/2021,12/2/2021,11/29/2021,7,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO48643,1,20869,343,11/22/2021,12/2/2021,11/29/2021,10,1,782.99,486.7066,782.99,62.6392,19.5748
SO48644,1,14270,387,11/22/2021,12/2/2021,11/29/2021,4,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO48645,1,14283,387,11/22/2021,12/2/2021,11/29/2021,1,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO48646,1,13722,370,11/22/2021,12/2/2021,11/29/2021,1,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO48647,1,26625,354,11/22/2021,12/2/2021,11/29/2021,1,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO48648,1,26610,354,11/22/2021,12/2/2021,11/29/2021,4,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO48649,1,15432,339,11/22/2021,12/2/2021,11/29/2021,4,1,782.99,486.7066,782.99,62.6392,19.5748
SO48650,1,22986,373,11/22/2021,12/2/2021,11/29/2021,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO48651,1,22926,377,11/22/2021,12/2/2021,11/29/2021,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO48652,1,22951,368,11/22/2021,12/2/2021,11/29/2021,9,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO48653,1,20680,360,11/22/2021,12/2/2021,11/29/2021,6,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO48654,1,17094,375,11/23/2021,12/3/2021,11/30/2021,10,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO48655,1,18183,385,11/23/2021,12/3/2021,11/30/2021,8,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO48656,1,20829,337,11/23/2021,12/3/2021,11/30/2021,8,1,782.99,486.7066,782.99,62.6392,19.5748
SO48657,1,15067,373,11/23/2021,12/3/2021,11/30/2021,7,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO48658,1,12228,352,11/23/2021,12/3/2021,11/30/2021,8,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO48659,1,28749,362,11/23/2021,12/3/2021,11/30/2021,7,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO48660,1,26607,356,11/23/2021,12/3/2021,11/30/2021,4,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO48661,1,15467,333,11/23/2021,12/3/2021,11/30/2021,4,1,782.99,486.7066,782.99,62.6392,19.5748
SO48662,1,22938,369,11/23/2021,12/3/2021,11/30/2021,9,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO48663,1,13118,362,11/23/2021,12/3/2021,11/30/2021,9,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO48664,1,13521,354,11/23/2021,12/3/2021,11/30/2021,9,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
SO48665,1,20872,335,11/23/2021,12/3/2021,11/30/2021,10,1,782.99,486.7066,782.99,62.6392,19.5748
SO48666,1,13090,360,11/23/2021,12/3/2021,11/30/2021,9,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO48667,1,19341,389,11/24/2021,12/4/2021,12/1/2021,10,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO48668,1,18626,389,11/24/2021,12/4/2021,12/1/2021,8,1,1000.4375,605.6492,1000.4375,80.035,25.0109
SO48669,1,19293,329,11/24/2021,12/4/2021,12/1/2021,7,1,782.99,486.7066,782.99,62.6392,19.5748
SO48670,1,13715,377,11/24/2021,12/4/2021,12/1/2021,4,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO48671,1,12270,360,11/24/2021,12/4/2021,12/1/2021,8,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO48672,1,22950,379,11/24/2021,12/4/2021,12/1/2021,9,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO48673,1,13131,360,11/24/2021,12/4/2021,12/1/2021,9,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO48674,1,26548,335,11/24/2021,12/4/2021,12/1/2021,9,1,782.99,486.7066,782.99,62.6392,19.5748
SO48675,1,15079,379,11/25/2021,12/5/2021,12/2/2021,7,1,2181.5625,1320.6838,2181.5625,174.525,54.5391
SO48676,1,13729,370,11/25/2021,12/5/2021,12/2/2021,1,1,2443.35,1518.7864,2443.35,195.468,61.0838
SO48677,1,12391,358,11/25/2021,12/5/2021,12/2/2021,10,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO48678,1,26627,362,11/25/2021,12/5/2021,12/2/2021,4,1,2049.0982,1105.81,2049.0982,163.9279,51.2275
SO48679,1,26608,352,11/25/2021,12/5/2021,12/2/2021,4,1,2071.4196,1117.8559,2071.4196,165.7136,51.7855
