SalesOrderNumber,SalesOrderLineNumber,CustomerKey,ProductKey,OrderDate,DueDate,ShipDate,SalesTerritoryKey,OrderQuantity,UnitPrice,ProductStandardCost,SalesAmount,TaxAmount,FreightAmount,
SO72228,2,24552,222,5/5/2023,5/15/2023,5/12/2023,7,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72229,1,12319,530,5/5/2023,5/15/2023,5/12/2023,8,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72230,1,29440,541,5/5/2023,5/15/2023,5/12/2023,8,1,28.99,10.8423,28.99,2.3192,0.7248,
SO72230,2,29440,530,5/5/2023,5/15/2023,5/12/2023,8,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72230,3,29440,480,5/5/2023,5/15/2023,5/12/2023,8,1,2.29,0.8565,2.29,0.1832,0.0573,
SO72231,1,27829,530,5/5/2023,5/15/2023,5/12/2023,7,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72231,2,27829,214,5/5/2023,5/15/2023,5/12/2023,7,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72232,1,15353,541,5/5/2023,5/15/2023,5/12/2023,10,1,28.99,10.8423,28.99,2.3192,0.7248,
SO72232,2,15353,530,5/5/2023,5/15/2023,5/12/2023,10,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72232,3,15353,480,5/5/2023,5/15/2023,5/12/2023,10,1,2.29,0.8565,2.29,0.1832,0.0573,
SO72232,4,15353,486,5/5/2023,5/15/2023,5/12/2023,10,1,159,59.466,159,12.72,3.975,
SO72233,1,26926,541,5/5/2023,5/15/2023,5/12/2023,7,1,28.99,10.8423,28.99,2.3192,0.7248,
SO72234,1,24043,541,5/5/2023,5/15/2023,5/12/2023,7,1,28.99,10.8423,28.99,2.3192,0.7248,
SO72234,2,24043,480,5/5/2023,5/15/2023,5/12/2023,7,1,2.29,0.8565,2.29,0.1832,0.0573,
SO72235,1,28886,530,5/5/2023,5/15/2023,5/12/2023,7,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72235,2,28886,225,5/5/2023,5/15/2023,5/12/2023,7,1,8.99,6.9223,8.99,0.7192,0.2248,
SO72235,3,28886,214,5/5/2023,5/15/2023,5/12/2023,7,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72236,1,11354,477,5/5/2023,5/15/2023,5/12/2023,8,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72236,2,11354,225,5/5/2023,5/15/2023,5/12/2023,8,1,8.99,6.9223,8.99,0.7192,0.2248,
SO72236,3,11354,479,5/5/2023,5/15/2023,5/12/2023,8,1,8.99,3.3623,8.99,0.7192,0.2248,
SO72237,1,11560,489,5/5/2023,5/15/2023,5/12/2023,10,1,53.99,41.5723,53.99,4.3192,1.3498,
SO72238,1,16125,591,5/5/2023,5/15/2023,5/12/2023,6,1,564.99,308.2179,564.99,45.1992,14.1248,
SO72238,2,16125,477,5/5/2023,5/15/2023,5/12/2023,6,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72238,3,16125,225,5/5/2023,5/15/2023,5/12/2023,6,1,8.99,6.9223,8.99,0.7192,0.2248,
SO72238,4,16125,478,5/5/2023,5/15/2023,5/12/2023,6,1,9.99,3.7363,9.99,0.7992,0.2498,
SO72239,1,18829,353,5/5/2023,5/15/2023,5/12/2023,1,1,2319.99,1265.6195,2319.99,185.5992,57.9998,
SO72239,2,18829,217,5/5/2023,5/15/2023,5/12/2023,1,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72240,1,18849,363,5/5/2023,5/15/2023,5/12/2023,1,1,2294.99,1251.9813,2294.99,183.5992,57.3748,
SO72240,2,18849,485,5/5/2023,5/15/2023,5/12/2023,1,1,21.98,8.2205,21.98,1.7584,0.5495,
SO72240,3,18849,231,5/5/2023,5/15/2023,5/12/2023,1,1,49.99,38.4923,49.99,3.9992,1.2498,
SO72241,1,15489,590,5/5/2023,5/15/2023,5/12/2023,1,1,769.49,419.7784,769.49,61.5592,19.2373,
SO72241,2,15489,476,5/5/2023,5/15/2023,5/12/2023,1,1,69.99,26.1763,69.99,5.5992,1.7498,
SO72241,3,15489,225,5/5/2023,5/15/2023,5/12/2023,1,1,8.99,6.9223,8.99,0.7192,0.2248,
SO72241,4,15489,488,5/5/2023,5/15/2023,5/12/2023,1,1,53.99,41.5723,53.99,4.3192,1.3498,
SO72242,1,18399,353,5/5/2023,5/15/2023,5/12/2023,4,1,2319.99,1265.6195,2319.99,185.5992,57.9998,
SO72242,2,18399,478,5/5/2023,5/15/2023,5/12/2023,4,1,9.99,3.7363,9.99,0.7992,0.2498,
SO72242,3,18399,477,5/5/2023,5/15/2023,5/12/2023,4,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72243,1,18437,355,5/5/2023,5/15/2023,5/12/2023,4,1,2319.99,1265.6195,2319.99,185.5992,57.9998,
SO72243,2,18437,537,5/5/2023,5/15/2023,5/12/2023,4,1,35,13.09,35,2.8,0.875,
SO72243,3,18437,528,5/5/2023,5/15/2023,5/12/2023,4,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72244,1,27169,577,5/5/2023,5/15/2023,5/12/2023,8,1,1214.85,755.1508,1214.85,97.188,30.3713,
SO72245,1,15661,572,5/5/2023,5/15/2023,5/12/2023,10,1,742.35,461.4448,742.35,59.388,18.5588,
SO72245,2,15661,530,5/5/2023,5/15/2023,5/12/2023,10,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72245,3,15661,541,5/5/2023,5/15/2023,5/12/2023,10,1,28.99,10.8423,28.99,2.3192,0.7248,
SO72245,4,15661,479,5/5/2023,5/15/2023,5/12/2023,10,1,8.99,3.3623,8.99,0.7192,0.2248,
SO72245,5,15661,477,5/5/2023,5/15/2023,5/12/2023,10,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72246,1,27846,586,5/5/2023,5/15/2023,5/12/2023,7,1,742.35,461.4448,742.35,59.388,18.5588,
SO72246,2,27846,479,5/5/2023,5/15/2023,5/12/2023,7,1,8.99,3.3623,8.99,0.7192,0.2248,
SO72246,3,27846,477,5/5/2023,5/15/2023,5/12/2023,7,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72246,4,27846,217,5/5/2023,5/15/2023,5/12/2023,7,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72247,1,18158,564,5/5/2023,5/15/2023,5/12/2023,10,1,2384.07,1481.9379,2384.07,190.7256,59.6018,
SO72247,2,18158,225,5/5/2023,5/15/2023,5/12/2023,10,1,8.99,6.9223,8.99,0.7192,0.2248,
SO72248,1,17811,574,5/5/2023,5/15/2023,5/12/2023,8,1,2384.07,1481.9379,2384.07,190.7256,59.6018,
SO72248,2,17811,225,5/5/2023,5/15/2023,5/12/2023,8,1,8.99,6.9223,8.99,0.7192,0.2248,
SO72248,3,17811,214,5/5/2023,5/15/2023,5/12/2023,8,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72249,1,22929,376,5/5/2023,5/15/2023,5/12/2023,9,1,2443.35,1554.9479,2443.35,195.468,61.0838,
SO72249,2,22929,479,5/5/2023,5/15/2023,5/12/2023,9,1,8.99,3.3623,8.99,0.7192,0.2248,
SO72249,3,22929,477,5/5/2023,5/15/2023,5/12/2023,9,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72249,4,22929,217,5/5/2023,5/15/2023,5/12/2023,9,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72250,1,18337,376,5/5/2023,5/15/2023,5/12/2023,9,1,2443.35,1554.9479,2443.35,195.468,61.0838,
SO72251,1,22195,374,5/5/2023,5/15/2023,5/12/2023,9,1,2443.35,1554.9479,2443.35,195.468,61.0838,
SO72251,2,22195,479,5/5/2023,5/15/2023,5/12/2023,9,1,8.99,3.3623,8.99,0.7192,0.2248,
SO72251,3,22195,477,5/5/2023,5/15/2023,5/12/2023,9,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72251,4,22195,225,5/5/2023,5/15/2023,5/12/2023,9,1,8.99,6.9223,8.99,0.7192,0.2248,
SO72252,1,22935,582,5/5/2023,5/15/2023,5/12/2023,9,1,1700.99,1082.51,1700.99,136.0792,42.5248,
SO72252,2,22935,477,5/5/2023,5/15/2023,5/12/2023,9,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72252,3,22935,479,5/5/2023,5/15/2023,5/12/2023,9,1,8.99,3.3623,8.99,0.7192,0.2248,
SO72252,4,22935,487,5/5/2023,5/15/2023,5/12/2023,9,1,54.99,20.5663,54.99,4.3992,1.3748,
SO72253,1,16620,361,5/5/2023,5/15/2023,5/12/2023,9,1,2294.99,1251.9813,2294.99,183.5992,57.3748,
SO72253,2,16620,485,5/5/2023,5/15/2023,5/12/2023,9,1,21.98,8.2205,21.98,1.7584,0.5495,
SO72254,1,16351,359,5/5/2023,5/15/2023,5/12/2023,9,1,2294.99,1251.9813,2294.99,183.5992,57.3748,
SO72255,1,25078,562,5/5/2023,5/15/2023,5/12/2023,4,1,2384.07,1481.9379,2384.07,190.7256,59.6018,
SO72255,2,25078,541,5/5/2023,5/15/2023,5/12/2023,4,1,28.99,10.8423,28.99,2.3192,0.7248,
SO72255,3,25078,530,5/5/2023,5/15/2023,5/12/2023,4,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72255,4,25078,487,5/5/2023,5/15/2023,5/12/2023,4,1,54.99,20.5663,54.99,4.3992,1.3748,
SO72256,1,11224,568,5/5/2023,5/15/2023,5/12/2023,1,1,742.35,461.4448,742.35,59.388,18.5588,
SO72256,2,11224,222,5/5/2023,5/15/2023,5/12/2023,1,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72257,1,26295,577,5/5/2023,5/15/2023,5/12/2023,1,1,1214.85,755.1508,1214.85,97.188,30.3713,
SO72257,2,26295,222,5/5/2023,5/15/2023,5/12/2023,1,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72258,1,28250,574,5/5/2023,5/15/2023,5/12/2023,4,1,2384.07,1481.9379,2384.07,190.7256,59.6018,
SO72258,2,28250,490,5/5/2023,5/15/2023,5/12/2023,4,1,53.99,41.5723,53.99,4.3192,1.3498,
SO72259,1,23113,576,5/5/2023,5/15/2023,5/12/2023,6,1,2384.07,1481.9379,2384.07,190.7256,59.6018,
SO72259,2,23113,222,5/5/2023,5/15/2023,5/12/2023,6,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72260,1,23887,605,5/5/2023,5/15/2023,5/12/2023,1,1,539.99,343.6496,539.99,43.1992,13.4998,
SO72260,2,23887,482,5/5/2023,5/15/2023,5/12/2023,1,1,8.99,3.3623,8.99,0.7192,0.2248,
SO72261,1,18867,583,5/5/2023,5/15/2023,5/12/2023,1,1,1700.99,1082.51,1700.99,136.0792,42.5248,
SO72261,2,18867,237,5/5/2023,5/15/2023,5/12/2023,1,1,49.99,38.4923,49.99,3.9992,1.2498,
SO72262,1,26867,582,5/5/2023,5/15/2023,5/12/2023,8,1,1700.99,1082.51,1700.99,136.0792,42.5248,
SO72262,2,26867,539,5/5/2023,5/15/2023,5/12/2023,8,1,24.99,9.3463,24.99,1.9992,0.6248,
SO72262,3,26867,480,5/5/2023,5/15/2023,5/12/2023,8,1,2.29,0.8565,2.29,0.1832,0.0573,
SO72263,1,20955,386,5/5/2023,5/15/2023,5/12/2023,7,1,1120.49,713.0798,1120.49,89.6392,28.0123,
SO72263,2,20955,214,5/5/2023,5/15/2023,5/12/2023,7,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72263,3,20955,225,5/5/2023,5/15/2023,5/12/2023,7,1,8.99,6.9223,8.99,0.7192,0.2248,
SO72264,1,28756,384,5/5/2023,5/15/2023,5/12/2023,7,1,1120.49,713.0798,1120.49,89.6392,28.0123,
SO72264,2,28756,477,5/5/2023,5/15/2023,5/12/2023,7,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72264,3,28756,479,5/5/2023,5/15/2023,5/12/2023,7,1,8.99,3.3623,8.99,0.7192,0.2248,
SO72264,4,28756,217,5/5/2023,5/15/2023,5/12/2023,7,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72265,1,21052,384,5/5/2023,5/15/2023,5/12/2023,8,1,1120.49,713.0798,1120.49,89.6392,28.0123,
SO72266,1,25575,606,5/5/2023,5/15/2023,5/12/2023,8,1,539.99,343.6496,539.99,43.1992,13.4998,
SO72267,1,15129,572,5/5/2023,5/15/2023,5/12/2023,9,1,742.35,461.4448,742.35,59.388,18.5588,
SO72267,2,15129,477,5/5/2023,5/15/2023,5/12/2023,9,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72267,3,15129,479,5/5/2023,5/15/2023,5/12/2023,9,1,8.99,3.3623,8.99,0.7192,0.2248,
SO72267,4,15129,487,5/5/2023,5/15/2023,5/12/2023,9,1,54.99,20.5663,54.99,4.3992,1.3748,
SO72268,1,13958,576,5/5/2023,5/15/2023,5/12/2023,9,1,2384.07,1481.9379,2384.07,190.7256,59.6018,
SO72269,1,26547,606,5/5/2023,5/15/2023,5/12/2023,9,1,539.99,343.6496,539.99,43.1992,13.4998,
SO72269,2,26547,217,5/5/2023,5/15/2023,5/12/2023,9,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72269,3,26547,228,5/5/2023,5/15/2023,5/12/2023,9,1,49.99,38.4923,49.99,3.9992,1.2498,
SO72270,1,26922,604,5/5/2023,5/15/2023,5/12/2023,9,1,539.99,343.6496,539.99,43.1992,13.4998,
SO72271,1,13036,595,5/6/2023,5/16/2023,5/13/2023,9,1,564.99,308.2179,564.99,45.1992,14.1248,
SO72271,2,13036,489,5/6/2023,5/16/2023,5/13/2023,9,1,53.99,41.5723,53.99,4.3192,1.3498,
SO72271,3,13036,225,5/6/2023,5/16/2023,5/13/2023,9,1,8.99,6.9223,8.99,0.7192,0.2248,
SO72272,1,12128,583,5/6/2023,5/16/2023,5/13/2023,8,1,1700.99,1082.51,1700.99,136.0792,42.5248,
SO72272,2,12128,225,5/6/2023,5/16/2023,5/13/2023,8,1,8.99,6.9223,8.99,0.7192,0.2248,
SO72272,3,12128,489,5/6/2023,5/16/2023,5/13/2023,8,1,53.99,41.5723,53.99,4.3192,1.3498,
SO72273,1,21871,536,5/6/2023,5/16/2023,5/13/2023,9,1,29.99,11.2163,29.99,2.3992,0.7498,
SO72274,1,17906,538,5/6/2023,5/16/2023,5/13/2023,9,1,21.49,8.0373,21.49,1.7192,0.5373,
SO72275,1,18263,536,5/6/2023,5/16/2023,5/13/2023,9,1,29.99,11.2163,29.99,2.3992,0.7498,
SO72275,2,18263,528,5/6/2023,5/16/2023,5/13/2023,9,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72275,3,18263,485,5/6/2023,5/16/2023,5/13/2023,9,1,21.98,8.2205,21.98,1.7584,0.5495,
SO72275,4,18263,217,5/6/2023,5/16/2023,5/13/2023,9,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72276,1,23427,477,5/6/2023,5/16/2023,5/13/2023,9,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72277,1,27717,530,5/6/2023,5/16/2023,5/13/2023,9,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72277,2,27717,484,5/6/2023,5/16/2023,5/13/2023,9,1,7.95,2.9733,7.95,0.636,0.1988,
SO72278,1,18286,529,5/6/2023,5/16/2023,5/13/2023,9,1,3.99,1.4923,3.99,0.3192,0.0998,
SO72278,2,18286,540,5/6/2023,5/16/2023,5/13/2023,9,1,32.6,12.1924,32.6,2.608,0.815,
SO72278,3,18286,214,5/6/2023,5/16/2023,5/13/2023,9,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72279,1,15125,231,5/6/2023,5/16/2023,5/13/2023,9,1,49.99,38.4923,49.99,3.9992,1.2498,
SO72280,1,13120,529,5/6/2023,5/16/2023,5/13/2023,9,1,3.99,1.4923,3.99,0.3192,0.0998,
SO72280,2,13120,217,5/6/2023,5/16/2023,5/13/2023,9,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72280,3,13120,490,5/6/2023,5/16/2023,5/13/2023,9,1,53.99,41.5723,53.99,4.3192,1.3498,
SO72281,1,13564,359,5/6/2023,5/16/2023,5/13/2023,7,1,2294.99,1251.9813,2294.99,183.5992,57.3748,
SO72281,2,13564,478,5/6/2023,5/16/2023,5/13/2023,7,1,9.99,3.7363,9.99,0.7992,0.2498,
SO72281,3,13564,477,5/6/2023,5/16/2023,5/13/2023,7,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72281,4,13564,214,5/6/2023,5/16/2023,5/13/2023,7,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72281,5,13564,225,5/6/2023,5/16/2023,5/13/2023,7,1,8.99,6.9223,8.99,0.7192,0.2248,
SO72282,1,15058,363,5/6/2023,5/16/2023,5/13/2023,10,1,2294.99,1251.9813,2294.99,183.5992,57.3748,
SO72282,2,15058,478,5/6/2023,5/16/2023,5/13/2023,10,1,9.99,3.7363,9.99,0.7992,0.2498,
SO72282,3,15058,477,5/6/2023,5/16/2023,5/13/2023,10,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72283,1,20577,359,5/6/2023,5/16/2023,5/13/2023,10,1,2294.99,1251.9813,2294.99,183.5992,57.3748,
SO72283,2,20577,480,5/6/2023,5/16/2023,5/13/2023,10,1,2.29,0.8565,2.29,0.1832,0.0573,
SO72284,1,13538,363,5/6/2023,5/16/2023,5/13/2023,8,1,2294.99,1251.9813,2294.99,183.5992,57.3748,
SO72284,2,13538,217,5/6/2023,5/16/2023,5/13/2023,8,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72285,1,12843,355,5/6/2023,5/16/2023,5/13/2023,7,1,2319.99,1265.6195,2319.99,185.5992,57.9998,
SO72285,2,12843,483,5/6/2023,5/16/2023,5/13/2023,7,1,120,44.88,120,9.6,3,
SO72286,1,13513,363,5/6/2023,5/16/2023,5/13/2023,8,1,2294.99,1251.9813,2294.99,183.5992,57.3748,
SO72286,2,13513,478,5/6/2023,5/16/2023,5/13/2023,8,1,9.99,3.7363,9.99,0.7992,0.2498,
SO72286,3,13513,222,5/6/2023,5/16/2023,5/13/2023,8,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72287,1,14949,353,5/6/2023,5/16/2023,5/13/2023,10,1,2319.99,1265.6195,2319.99,185.5992,57.9998,
SO72287,2,14949,483,5/6/2023,5/16/2023,5/13/2023,10,1,120,44.88,120,9.6,3,
SO72288,1,11842,234,5/6/2023,5/16/2023,5/13/2023,1,1,49.99,38.4923,49.99,3.9992,1.2498,
SO72288,2,11842,225,5/6/2023,5/16/2023,5/13/2023,1,1,8.99,6.9223,8.99,0.7192,0.2248,
SO72289,1,29245,539,5/6/2023,5/16/2023,5/13/2023,4,1,24.99,9.3463,24.99,1.9992,0.6248,
SO72289,2,29245,480,5/6/2023,5/16/2023,5/13/2023,4,1,2.29,0.8565,2.29,0.1832,0.0573,
SO72290,1,28188,530,5/6/2023,5/16/2023,5/13/2023,1,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72290,2,28188,467,5/6/2023,5/16/2023,5/13/2023,1,1,24.49,9.1593,24.49,1.9592,0.6123,
SO72291,1,26808,530,5/6/2023,5/16/2023,5/13/2023,1,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72291,2,26808,541,5/6/2023,5/16/2023,5/13/2023,1,1,28.99,10.8423,28.99,2.3192,0.7248,
SO72292,1,25851,535,5/6/2023,5/16/2023,5/13/2023,1,1,24.99,9.3463,24.99,1.9992,0.6248,
SO72293,1,21730,478,5/6/2023,5/16/2023,5/13/2023,4,1,9.99,3.7363,9.99,0.7992,0.2498,
SO72293,2,21730,477,5/6/2023,5/16/2023,5/13/2023,4,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72293,3,21730,480,5/6/2023,5/16/2023,5/13/2023,4,1,2.29,0.8565,2.29,0.1832,0.0573,
SO72294,1,22279,536,5/6/2023,5/16/2023,5/13/2023,4,1,29.99,11.2163,29.99,2.3992,0.7498,
SO72295,1,16849,475,5/6/2023,5/16/2023,5/13/2023,6,1,69.99,26.1763,69.99,5.5992,1.7498,
SO72295,2,16849,228,5/6/2023,5/16/2023,5/13/2023,6,1,49.99,38.4923,49.99,3.9992,1.2498,
SO72296,1,11142,475,5/6/2023,5/16/2023,5/13/2023,6,1,69.99,26.1763,69.99,5.5992,1.7498,
SO72296,2,11142,463,5/6/2023,5/16/2023,5/13/2023,6,1,24.49,9.1593,24.49,1.9592,0.6123,
SO72297,1,28034,476,5/6/2023,5/16/2023,5/13/2023,6,1,69.99,26.1763,69.99,5.5992,1.7498,
SO72298,1,19731,225,5/6/2023,5/16/2023,5/13/2023,4,1,8.99,6.9223,8.99,0.7192,0.2248,
SO72298,2,19731,476,5/6/2023,5/16/2023,5/13/2023,4,1,69.99,26.1763,69.99,5.5992,1.7498,
SO72299,1,20747,474,5/6/2023,5/16/2023,5/13/2023,1,1,69.99,26.1763,69.99,5.5992,1.7498,
SO72300,1,23827,477,5/6/2023,5/16/2023,5/13/2023,6,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72300,2,23827,225,5/6/2023,5/16/2023,5/13/2023,6,1,8.99,6.9223,8.99,0.7192,0.2248,
SO72301,1,24731,477,5/6/2023,5/16/2023,5/13/2023,6,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72302,1,24733,528,5/6/2023,5/16/2023,5/13/2023,6,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72302,2,24733,480,5/6/2023,5/16/2023,5/13/2023,6,1,2.29,0.8565,2.29,0.1832,0.0573,
SO72303,1,14460,485,5/6/2023,5/16/2023,5/13/2023,1,1,21.98,8.2205,21.98,1.7584,0.5495,
SO72303,2,14460,228,5/6/2023,5/16/2023,5/13/2023,1,1,49.99,38.4923,49.99,3.9992,1.2498,
SO72303,3,14460,465,5/6/2023,5/16/2023,5/13/2023,1,1,24.49,9.1593,24.49,1.9592,0.6123,
SO72304,1,14612,528,5/6/2023,5/16/2023,5/13/2023,4,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72304,2,14612,217,5/6/2023,5/16/2023,5/13/2023,4,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72305,1,14490,528,5/6/2023,5/16/2023,5/13/2023,4,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72305,2,14490,222,5/6/2023,5/16/2023,5/13/2023,4,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72306,1,18631,535,5/6/2023,5/16/2023,5/13/2023,10,1,24.99,9.3463,24.99,1.9992,0.6248,
SO72307,1,26355,225,5/6/2023,5/16/2023,5/13/2023,7,1,8.99,6.9223,8.99,0.7192,0.2248,
SO72307,2,26355,490,5/6/2023,5/16/2023,5/13/2023,7,1,53.99,41.5723,53.99,4.3192,1.3498,
SO72308,1,21738,528,5/6/2023,5/16/2023,5/13/2023,10,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72308,2,21738,536,5/6/2023,5/16/2023,5/13/2023,10,1,29.99,11.2163,29.99,2.3992,0.7498,
SO72308,3,21738,222,5/6/2023,5/16/2023,5/13/2023,10,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72309,1,22483,538,5/6/2023,5/16/2023,5/13/2023,7,1,21.49,8.0373,21.49,1.7192,0.5373,
SO72309,2,22483,529,5/6/2023,5/16/2023,5/13/2023,7,1,3.99,1.4923,3.99,0.3192,0.0998,
SO72309,3,22483,214,5/6/2023,5/16/2023,5/13/2023,7,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72309,4,22483,234,5/6/2023,5/16/2023,5/13/2023,7,1,49.99,38.4923,49.99,3.9992,1.2498,
SO72310,1,12611,541,5/6/2023,5/16/2023,5/13/2023,10,1,28.99,10.8423,28.99,2.3192,0.7248,
SO72310,2,12611,530,5/6/2023,5/16/2023,5/13/2023,10,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72310,3,12611,465,5/6/2023,5/16/2023,5/13/2023,10,1,24.49,9.1593,24.49,1.9592,0.6123,
SO72311,1,15103,530,5/6/2023,5/16/2023,5/13/2023,10,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72311,2,15103,541,5/6/2023,5/16/2023,5/13/2023,10,1,28.99,10.8423,28.99,2.3192,0.7248,
SO72311,3,15103,480,5/6/2023,5/16/2023,5/13/2023,10,1,2.29,0.8565,2.29,0.1832,0.0573,
SO72312,1,13276,485,5/6/2023,5/16/2023,5/13/2023,1,1,21.98,8.2205,21.98,1.7584,0.5495,
SO72313,1,11736,537,5/6/2023,5/16/2023,5/13/2023,4,1,35,13.09,35,2.8,0.875,
SO72313,2,11736,485,5/6/2023,5/16/2023,5/13/2023,4,1,21.98,8.2205,21.98,1.7584,0.5495,
SO72313,3,11736,234,5/6/2023,5/16/2023,5/13/2023,4,1,49.99,38.4923,49.99,3.9992,1.2498,
SO72314,1,13151,485,5/6/2023,5/16/2023,5/13/2023,4,1,21.98,8.2205,21.98,1.7584,0.5495,
SO72314,2,13151,478,5/6/2023,5/16/2023,5/13/2023,4,1,9.99,3.7363,9.99,0.7992,0.2498,
SO72314,3,13151,477,5/6/2023,5/16/2023,5/13/2023,4,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72314,4,13151,487,5/6/2023,5/16/2023,5/13/2023,4,1,54.99,20.5663,54.99,4.3992,1.3748,
SO72315,1,17585,485,5/6/2023,5/16/2023,5/13/2023,6,1,21.98,8.2205,21.98,1.7584,0.5495,
SO72315,2,17585,473,5/6/2023,5/16/2023,5/13/2023,6,1,63.5,23.749,63.5,5.08,1.5875,
SO72316,1,18862,363,5/6/2023,5/16/2023,5/13/2023,4,1,2294.99,1251.9813,2294.99,183.5992,57.3748,
SO72316,2,18862,222,5/6/2023,5/16/2023,5/13/2023,4,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72316,3,18862,463,5/6/2023,5/16/2023,5/13/2023,4,1,24.49,9.1593,24.49,1.9592,0.6123,
SO72317,1,13734,359,5/6/2023,5/16/2023,5/13/2023,4,1,2294.99,1251.9813,2294.99,183.5992,57.3748,
SO72317,2,13734,485,5/6/2023,5/16/2023,5/13/2023,4,1,21.98,8.2205,21.98,1.7584,0.5495,
SO72317,3,13734,478,5/6/2023,5/16/2023,5/13/2023,4,1,9.99,3.7363,9.99,0.7992,0.2498,
SO72317,4,13734,225,5/6/2023,5/16/2023,5/13/2023,4,1,8.99,6.9223,8.99,0.7192,0.2248,
SO72317,5,13734,477,5/6/2023,5/16/2023,5/13/2023,4,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72318,1,15432,590,5/6/2023,5/16/2023,5/13/2023,4,1,769.49,419.7784,769.49,61.5592,19.2373,
SO72318,2,15432,217,5/6/2023,5/16/2023,5/13/2023,4,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72319,1,18416,353,5/6/2023,5/16/2023,5/13/2023,1,1,2319.99,1265.6195,2319.99,185.5992,57.9998,
SO72319,2,18416,477,5/6/2023,5/16/2023,5/13/2023,1,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72319,3,18416,478,5/6/2023,5/16/2023,5/13/2023,1,1,9.99,3.7363,9.99,0.7992,0.2498,
SO72319,4,18416,222,5/6/2023,5/16/2023,5/13/2023,1,1,34.99,13.0863,34.99,2.7992,0.8748,
SO72320,1,18481,363,5/6/2023,5/16/2023,5/13/2023,4,1,2294.99,1251.9813,2294.99,183.5992,57.3748,
SO72320,2,18481,477,5/6/2023,5/16/2023,5/13/2023,4,1,4.99,1.8663,4.99,0.3992,0.1248,
SO72320,3,18481,225,5/6/2023,5/16/2023,5/13/2023,4,1,8.99,6.9223,8.99,0.7192,0.2248,
SO72320,4,18481,478,5/6/2023,5/16/2023,5/13/2023,4,1,9.99,3.7363,9.99,0.7992,0.2498,
