SalesOrderNumber,SalesOrderLineNumber,CustomerKey,ProductKey,OrderDate,DueDate,ShipDate,SalesTerritoryKey,OrderQuantity,UnitPrice,ProductStandardCost,SalesAmount,TaxAmount,FreightAmount
SO44621,1,18217,313,10/9/2020,10/19/2020,10/16/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44622,1,13771,311,10/9/2020,10/19/2020,10/16/2020,8,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44623,1,12301,312,10/10/2020,10/20/2020,10/17/2020,7,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44624,1,19357,342,10/10/2020,10/20/2020,10/17/2020,8,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44625,1,28658,314,10/10/2020,10/20/2020,10/17/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44626,1,18272,313,10/10/2020,10/20/2020,10/17/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44627,1,11109,349,10/10/2020,10/20/2020,10/17/2020,9,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44628,1,11356,348,10/10/2020,10/20/2020,10/17/2020,9,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44629,1,18209,311,10/10/2020,10/20/2020,10/17/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44630,1,28765,312,10/11/2020,10/21/2020,10/18/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44631,1,28629,310,10/11/2020,10/21/2020,10/18/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44632,1,18196,314,10/11/2020,10/21/2020,10/18/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44633,1,18203,310,10/11/2020,10/21/2020,10/18/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44634,1,18213,311,10/11/2020,10/21/2020,10/18/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44635,1,18218,310,10/11/2020,10/21/2020,10/18/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44636,1,14705,314,10/12/2020,10/22/2020,10/19/2020,10,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44637,1,28644,311,10/12/2020,10/22/2020,10/19/2020,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44638,1,28651,310,10/12/2020,10/22/2020,10/19/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44639,1,14617,330,10/12/2020,10/22/2020,10/19/2020,1,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44640,1,18246,313,10/12/2020,10/22/2020,10/19/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44641,1,18255,313,10/12/2020,10/22/2020,10/19/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44642,1,25567,330,10/12/2020,10/22/2020,10/19/2020,9,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44643,1,12280,314,10/13/2020,10/23/2020,10/20/2020,7,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44644,1,12279,311,10/13/2020,10/23/2020,10/20/2020,7,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44645,1,11344,344,10/13/2020,10/23/2020,10/20/2020,10,1,3399.99,1912.1544,3399.99,271.9992,84.9998
SO44646,1,29449,344,10/13/2020,10/23/2020,10/20/2020,8,1,3399.99,1912.1544,3399.99,271.9992,84.9998
SO44647,1,28770,312,10/13/2020,10/23/2020,10/20/2020,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44648,1,25916,344,10/13/2020,10/23/2020,10/20/2020,4,1,3399.99,1912.1544,3399.99,271.9992,84.9998
SO44649,1,25924,344,10/13/2020,10/23/2020,10/20/2020,4,1,3399.99,1912.1544,3399.99,271.9992,84.9998
SO44650,1,11147,351,10/13/2020,10/23/2020,10/20/2020,9,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44651,1,14720,313,10/14/2020,10/24/2020,10/21/2020,10,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44652,1,28407,350,10/14/2020,10/24/2020,10/21/2020,7,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44653,1,20170,326,10/14/2020,10/24/2020,10/21/2020,10,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44654,1,28619,313,10/14/2020,10/24/2020,10/21/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44655,1,11105,346,10/14/2020,10/24/2020,10/21/2020,9,1,3399.99,1912.1544,3399.99,271.9992,84.9998
SO44656,1,18275,311,10/14/2020,10/24/2020,10/21/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44657,1,11120,350,10/14/2020,10/24/2020,10/21/2020,9,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44658,1,18201,312,10/14/2020,10/24/2020,10/21/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44659,1,18208,313,10/14/2020,10/24/2020,10/21/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44660,1,28775,310,10/15/2020,10/25/2020,10/22/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44661,1,14639,336,10/15/2020,10/25/2020,10/22/2020,4,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44662,1,11151,349,10/15/2020,10/25/2020,10/22/2020,9,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44663,1,18212,313,10/15/2020,10/25/2020,10/22/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44664,1,18222,311,10/15/2020,10/25/2020,10/22/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44665,1,25564,334,10/15/2020,10/25/2020,10/22/2020,9,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44666,1,28763,313,10/16/2020,10/26/2020,10/23/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44667,1,28795,310,10/16/2020,10/26/2020,10/23/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44668,1,28621,313,10/16/2020,10/26/2020,10/23/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44669,1,25942,350,10/16/2020,10/26/2020,10/23/2020,4,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44670,1,18245,313,10/16/2020,10/26/2020,10/23/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44671,1,18268,311,10/16/2020,10/26/2020,10/23/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44672,1,18207,310,10/16/2020,10/26/2020,10/23/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44673,1,13790,314,10/17/2020,10/27/2020,10/24/2020,8,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44674,1,28635,314,10/17/2020,10/27/2020,10/24/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44675,1,25566,336,10/17/2020,10/27/2020,10/24/2020,9,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44676,1,18198,312,10/17/2020,10/27/2020,10/24/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44677,1,22233,310,10/18/2020,10/28/2020,10/25/2020,6,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44678,1,22121,310,10/18/2020,10/28/2020,10/25/2020,6,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44679,1,11106,346,10/18/2020,10/28/2020,10/25/2020,9,1,3399.99,1912.1544,3399.99,271.9992,84.9998
SO44680,1,12296,312,10/19/2020,10/29/2020,10/26/2020,7,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44681,1,17982,342,10/19/2020,10/29/2020,10/26/2020,7,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44682,1,28797,310,10/19/2020,10/29/2020,10/26/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44683,1,28799,312,10/19/2020,10/29/2020,10/26/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44684,1,28643,310,10/19/2020,10/29/2020,10/26/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44685,1,18249,310,10/19/2020,10/29/2020,10/26/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44686,1,14712,313,10/20/2020,10/30/2020,10/27/2020,10,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44687,1,20172,342,10/20/2020,10/30/2020,10/27/2020,10,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44688,1,18244,310,10/20/2020,10/30/2020,10/27/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44689,1,18269,310,10/20/2020,10/30/2020,10/27/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44690,1,11111,344,10/20/2020,10/30/2020,10/27/2020,9,1,3399.99,1912.1544,3399.99,271.9992,84.9998
SO44691,1,28414,346,10/21/2020,10/31/2020,10/28/2020,7,1,3399.99,1912.1544,3399.99,271.9992,84.9998
SO44692,1,28670,311,10/21/2020,10/31/2020,10/28/2020,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44693,1,28676,311,10/21/2020,10/31/2020,10/28/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44694,1,22232,311,10/21/2020,10/31/2020,10/28/2020,6,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44695,1,19855,346,10/21/2020,10/31/2020,10/28/2020,6,1,3399.99,1912.1544,3399.99,271.9992,84.9998
SO44696,1,18254,313,10/21/2020,10/31/2020,10/28/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44697,1,18219,310,10/22/2020,11/1/2020,10/29/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44698,1,25565,326,10/22/2020,11/1/2020,10/29/2020,9,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44699,1,22234,313,10/23/2020,11/2/2020,10/30/2020,6,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44700,1,28769,314,10/23/2020,11/2/2020,10/30/2020,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44701,1,14636,336,10/23/2020,11/2/2020,10/30/2020,1,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44702,1,18260,314,10/23/2020,11/2/2020,10/30/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44703,1,12300,311,10/24/2020,11/3/2020,10/31/2020,7,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44704,1,29403,350,10/24/2020,11/3/2020,10/31/2020,8,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44705,1,28678,311,10/24/2020,11/3/2020,10/31/2020,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44706,1,28618,311,10/24/2020,11/3/2020,10/31/2020,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44707,1,28649,311,10/24/2020,11/3/2020,10/31/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44708,1,25909,350,10/24/2020,11/3/2020,10/31/2020,4,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44709,1,18240,311,10/24/2020,11/3/2020,10/31/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44710,1,28674,313,10/25/2020,11/4/2020,11/1/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44711,1,18248,310,10/25/2020,11/4/2020,11/1/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44712,1,11112,348,10/25/2020,11/4/2020,11/1/2020,9,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44713,1,22128,313,10/26/2020,11/5/2020,11/2/2020,6,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44714,1,28657,313,10/26/2020,11/5/2020,11/2/2020,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44715,1,22182,314,10/26/2020,11/5/2020,11/2/2020,6,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44716,1,22230,314,10/26/2020,11/5/2020,11/2/2020,6,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44717,1,14616,336,10/26/2020,11/5/2020,11/2/2020,4,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44718,1,18239,314,10/26/2020,11/5/2020,11/2/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44719,1,14700,313,10/27/2020,11/6/2020,11/3/2020,10,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44720,1,28625,311,10/27/2020,11/6/2020,11/3/2020,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44721,1,26643,342,10/27/2020,11/6/2020,11/3/2020,6,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44722,1,13774,310,10/28/2020,11/7/2020,11/4/2020,8,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44723,1,29410,345,10/28/2020,11/7/2020,11/4/2020,8,1,3399.99,1912.1544,3399.99,271.9992,84.9998
SO44724,1,28665,314,10/28/2020,11/7/2020,11/4/2020,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44725,1,25910,345,10/28/2020,11/7/2020,11/4/2020,4,1,3399.99,1912.1544,3399.99,271.9992,84.9998
SO44726,1,14614,332,10/28/2020,11/7/2020,11/4/2020,4,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44727,1,18273,313,10/28/2020,11/7/2020,11/4/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44728,1,11126,344,10/28/2020,11/7/2020,11/4/2020,9,1,3399.99,1912.1544,3399.99,271.9992,84.9998
SO44729,1,12307,310,10/29/2020,11/8/2020,11/5/2020,7,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44730,1,14697,311,10/29/2020,11/8/2020,11/5/2020,10,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44731,1,28661,312,10/29/2020,11/8/2020,11/5/2020,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44732,1,18251,312,10/29/2020,11/8/2020,11/5/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44733,1,18214,313,10/29/2020,11/8/2020,11/5/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44734,1,12285,313,10/30/2020,11/9/2020,11/6/2020,7,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44735,1,28673,311,10/30/2020,11/9/2020,11/6/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44736,1,14634,328,10/30/2020,11/9/2020,11/6/2020,1,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44737,1,18242,314,10/30/2020,11/9/2020,11/6/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44738,1,18252,313,10/30/2020,11/9/2020,11/6/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44739,1,18202,312,10/30/2020,11/9/2020,11/6/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44803,1,12383,310,10/31/2020,11/10/2020,11/7/2020,7,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44804,1,28829,310,10/31/2020,11/10/2020,11/7/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44805,1,29011,314,10/31/2020,11/10/2020,11/7/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44806,1,18452,311,10/31/2020,11/10/2020,11/7/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44807,1,11365,350,10/31/2020,11/10/2020,11/7/2020,9,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44808,1,13836,311,11/1/2020,11/11/2020,11/8/2020,8,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44809,1,20552,342,11/1/2020,11/11/2020,11/8/2020,10,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44810,1,29126,311,11/1/2020,11/11/2020,11/8/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44811,1,22732,311,11/1/2020,11/11/2020,11/8/2020,6,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44812,1,28988,314,11/1/2020,11/11/2020,11/8/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44813,1,18695,312,11/1/2020,11/11/2020,11/8/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44814,1,18281,313,11/1/2020,11/11/2020,11/8/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44815,1,11444,351,11/1/2020,11/11/2020,11/8/2020,9,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44816,1,12321,312,11/2/2020,11/12/2020,11/9/2020,7,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44817,1,14777,312,11/2/2020,11/12/2020,11/9/2020,10,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44818,1,28827,313,11/2/2020,11/12/2020,11/9/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44819,1,28853,313,11/2/2020,11/12/2020,11/9/2020,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44820,1,25972,350,11/2/2020,11/12/2020,11/9/2020,1,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44821,1,25975,345,11/2/2020,11/12/2020,11/9/2020,1,1,3399.99,1912.1544,3399.99,271.9992,84.9998
SO44822,1,18486,311,11/2/2020,11/12/2020,11/9/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44823,1,18488,313,11/2/2020,11/12/2020,11/9/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44824,1,18694,312,11/2/2020,11/12/2020,11/9/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44825,1,18309,312,11/2/2020,11/12/2020,11/9/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44826,1,12308,314,11/3/2020,11/13/2020,11/10/2020,7,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44827,1,25973,344,11/3/2020,11/13/2020,11/10/2020,1,1,3399.99,1912.1544,3399.99,271.9992,84.9998
SO44828,1,28997,312,11/3/2020,11/13/2020,11/10/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44829,1,14643,334,11/3/2020,11/13/2020,11/10/2020,1,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44830,1,18337,314,11/3/2020,11/13/2020,11/10/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44831,1,29467,350,11/4/2020,11/14/2020,11/11/2020,8,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44832,1,28804,311,11/4/2020,11/14/2020,11/11/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44833,1,28842,310,11/4/2020,11/14/2020,11/11/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44834,1,25952,350,11/4/2020,11/14/2020,11/11/2020,4,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44835,1,18338,311,11/4/2020,11/14/2020,11/11/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44836,1,18465,314,11/4/2020,11/14/2020,11/11/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44837,1,13808,312,11/5/2020,11/15/2020,11/12/2020,8,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44838,1,14138,311,11/5/2020,11/15/2020,11/12/2020,8,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44839,1,28825,314,11/5/2020,11/15/2020,11/12/2020,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44840,1,28857,314,11/5/2020,11/15/2020,11/12/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44841,1,18335,314,11/5/2020,11/15/2020,11/12/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44842,1,14140,310,11/6/2020,11/16/2020,11/13/2020,8,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44843,1,29058,312,11/6/2020,11/16/2020,11/13/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44844,1,29139,314,11/6/2020,11/16/2020,11/13/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44845,1,28845,313,11/6/2020,11/16/2020,11/13/2020,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44846,1,18334,314,11/6/2020,11/16/2020,11/13/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44847,1,11445,346,11/6/2020,11/16/2020,11/13/2020,9,1,3399.99,1912.1544,3399.99,271.9992,84.9998
SO44848,1,28418,348,11/7/2020,11/17/2020,11/14/2020,7,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44849,1,17996,322,11/7/2020,11/17/2020,11/14/2020,7,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44850,1,19417,336,11/7/2020,11/17/2020,11/14/2020,8,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44851,1,22299,310,11/7/2020,11/17/2020,11/14/2020,6,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44852,1,29128,311,11/7/2020,11/17/2020,11/14/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44853,1,19874,348,11/7/2020,11/17/2020,11/14/2020,6,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44854,1,29004,311,11/7/2020,11/17/2020,11/14/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44855,1,26692,320,11/7/2020,11/17/2020,11/14/2020,6,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44856,1,14651,328,11/7/2020,11/17/2020,11/14/2020,1,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44857,1,18484,310,11/7/2020,11/17/2020,11/14/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44858,1,18487,312,11/7/2020,11/17/2020,11/14/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44859,1,18495,310,11/7/2020,11/17/2020,11/14/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44860,1,18693,310,11/7/2020,11/17/2020,11/14/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44861,1,18288,314,11/7/2020,11/17/2020,11/14/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44862,1,18457,313,11/7/2020,11/17/2020,11/14/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44863,1,18467,310,11/7/2020,11/17/2020,11/14/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44864,1,11364,348,11/7/2020,11/17/2020,11/14/2020,9,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44865,1,11372,351,11/7/2020,11/17/2020,11/14/2020,9,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44866,1,11443,350,11/7/2020,11/17/2020,11/14/2020,9,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44867,1,14793,313,11/8/2020,11/18/2020,11/15/2020,10,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44868,1,28852,313,11/8/2020,11/18/2020,11/15/2020,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44869,1,18700,312,11/8/2020,11/18/2020,11/15/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44870,1,18301,311,11/8/2020,11/18/2020,11/15/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44871,1,11363,345,11/8/2020,11/18/2020,11/15/2020,9,1,3399.99,1912.1544,3399.99,271.9992,84.9998
SO44872,1,29111,312,11/9/2020,11/19/2020,11/16/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44873,1,28828,312,11/9/2020,11/19/2020,11/16/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44874,1,18004,320,11/10/2020,11/20/2020,11/17/2020,7,1,699.0982,413.1463,699.0982,55.9279,17.4775
SO44875,1,29048,313,11/10/2020,11/20/2020,11/17/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44876,1,29056,312,11/10/2020,11/20/2020,11/17/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44877,1,29136,311,11/10/2020,11/20/2020,11/17/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44878,1,28807,311,11/10/2020,11/20/2020,11/17/2020,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44879,1,28833,310,11/10/2020,11/20/2020,11/17/2020,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44880,1,18470,311,11/10/2020,11/20/2020,11/17/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44881,1,18496,313,11/10/2020,11/20/2020,11/17/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44882,1,18703,311,11/10/2020,11/20/2020,11/17/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44883,1,18296,314,11/10/2020,11/20/2020,11/17/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44884,1,18308,312,11/10/2020,11/20/2020,11/17/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44885,1,14833,310,11/11/2020,11/21/2020,11/18/2020,10,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44886,1,29108,314,11/11/2020,11/21/2020,11/18/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44887,1,28821,310,11/11/2020,11/21/2020,11/18/2020,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44888,1,28838,310,11/11/2020,11/21/2020,11/18/2020,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44889,1,11351,348,11/12/2020,11/22/2020,11/19/2020,10,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44890,1,11381,346,11/12/2020,11/22/2020,11/19/2020,10,1,3399.99,1912.1544,3399.99,271.9992,84.9998
SO44891,1,28847,310,11/12/2020,11/22/2020,11/19/2020,4,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44892,1,22267,313,11/12/2020,11/22/2020,11/19/2020,6,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44893,1,28856,314,11/12/2020,11/22/2020,11/19/2020,1,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44894,1,25943,348,11/12/2020,11/22/2020,11/19/2020,4,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44895,1,25951,351,11/12/2020,11/22/2020,11/19/2020,4,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44896,1,25964,346,11/12/2020,11/22/2020,11/19/2020,1,1,3399.99,1912.1544,3399.99,271.9992,84.9998
SO44897,1,18696,314,11/12/2020,11/22/2020,11/19/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44898,1,18307,310,11/12/2020,11/22/2020,11/19/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44899,1,11353,351,11/12/2020,11/22/2020,11/19/2020,10,1,3374.99,1898.0944,3374.99,269.9992,84.3748
SO44900,1,14778,314,11/13/2020,11/23/2020,11/20/2020,10,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44901,1,12332,313,11/13/2020,11/23/2020,11/20/2020,7,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44902,1,13829,314,11/13/2020,11/23/2020,11/20/2020,8,1,3578.27,2171.2942,3578.27,286.2616,89.4568
SO44903,1,18284,313,11/13/2020,11/23/2020,11/20/2020,9,1,3578.27,2171.2942,3578.27,286.2616,89.4568
